ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response
14920	1977	Graduation	Single	114802.29558645772	1	0	02-06-2014	38	565	67	751	38	222	89	12	2	21	13	15	0	0	1	1	0	1	3	11	0
14921	1903	Graduation	Married	50655.75027939255	1	1	20-06-2014	92	871	165	892	147	142	70	14	5	6	6	15	0	0	0	1	0	0	3	11	0
14922	1931	PhD	Together	81112.38952177083	0	1	14-10-2012	69	484	177	552	165	135	140	7	27	0	0	6	1	0	1	0	1	1	3	11	0
14923	1960	2n Cycle	Absurd	108796.88615481644	0	1	20-07-2013	30	335	60	1487	22	116	239	13	27	21	9	7	1	0	1	1	0	0	3	11	0
14924	1917	2n Cycle	YOLO	356195.8520584604	2	0	28-04-2013	8	1352	27	666	215	70	87	14	27	20	2	3	0	1	1	1	1	0	3	11	0
14925	1955	Basic	Together	647324.3884187354	2	0	18-08-2013	55	736	69	479	97	22	151	1	0	1	11	13	1	0	1	1	1	0	3	11	0
14926	1988	2n Cycle	Divorced	239268.68898349657	2	0	20-01-2013	17	676	96	609	6	80	225	6	11	6	7	10	0	1	0	1	1	0	3	11	1
14927	1922	2n Cycle	Single	639076.6545952974	2	2	09-11-2012	58	1440	30	56	227	88	38	12	15	19	11	16	0	1	1	0	1	1	3	11	0
14928	1937	Graduation	Widow	27131.083816925206	0	2	03-04-2014	66	1160	184	1193	15	192	195	9	24	7	3	0	0	1	0	1	0	1	3	11	0
14929	1982	Basic	Divorced	618040.6950507676	0	2	06-10-2013	95	273	126	779	237	26	83	4	17	26	9	16	0	0	1	1	0	1	3	11	1
14930	1953	PhD	Absurd	122184.89009093832	1	1	26-03-2013	2	1381	137	1489	150	217	204	11	7	10	13	1	1	1	1	0	1	0	3	11	1
14931	1992	PhD	Alone	608467.467104281	2	2	28-06-2014	29	1485	139	849	220	72	56	4	5	22	12	17	0	1	1	1	1	1	3	11	1
14932	1943	Master	Married	39117.64247125429	1	1	02-08-2012	63	230	6	571	67	180	310	4	18	15	8	2	0	1	0	1	0	1	3	11	0
14933	1990	Basic	YOLO	632235.246539557	1	2	08-01-2013	69	230	87	575	32	9	315	4	17	28	11	20	1	0	1	0	0	1	3	11	0
14934	1901	Graduation	YOLO	135247.99468312605	0	2	30-12-2012	90	1138	155	771	50	50	308	9	8	13	0	12	0	1	0	0	1	0	3	11	1
14935	1968	Master	Married	203015.4762488072	1	1	01-03-2014	1	709	74	1505	148	159	356	4	17	18	4	16	0	1	1	0	0	0	3	11	0
14936	1894	Master	Together	328175.23851844453	1	0	09-05-2014	19	514	19	1446	62	192	150	13	19	27	0	14	1	0	0	1	0	0	3	11	1
14937	1994	PhD	Alone	254885.01988519196	0	2	01-03-2014	80	111	119	1426	121	45	171	6	17	24	1	2	1	0	0	0	0	0	3	11	1
14938	1897	2n Cycle	Together	445593.3777699619	0	1	22-03-2013	96	1169	64	1725	26	199	76	10	4	4	1	4	1	1	1	0	1	1	3	11	0
14939	1954	Graduation	Alone	649914.7775241975	0	0	04-03-2014	80	932	154	940	208	102	313	7	10	2	5	4	0	1	1	1	1	1	3	11	1
14940	1961	Basic	Together	404964.8050898741	0	0	01-02-2014	28	1372	143	1084	153	137	163	10	17	3	5	5	0	0	0	0	0	1	3	11	0
14941	1944	Master	Widow	481471.62220910133	2	0	02-04-2014	8	1059	163	243	224	235	55	14	0	10	11	15	0	0	1	0	1	1	3	11	0
14942	1978	Graduation	Widow	60247.85911727193	2	1	25-04-2014	3	1231	69	414	57	189	168	3	2	7	8	1	0	1	1	0	1	1	3	11	0
14943	1897	PhD	Divorced	419185.0853360931	2	2	16-12-2012	39	3	137	1200	250	116	74	6	19	26	2	5	1	0	1	1	1	0	3	11	1
14944	1951	Master	Widow	303511.0553501338	1	2	18-08-2013	54	1143	43	670	239	70	143	15	27	0	12	12	1	1	0	1	0	0	3	11	1
14945	1960	Master	Alone	590718.577945646	2	2	14-10-2012	12	108	146	553	230	210	331	8	4	28	9	4	0	1	0	1	0	1	3	11	0
14946	1901	PhD	Together	259865.53575228565	0	0	22-11-2012	5	1101	89	943	65	230	272	14	15	21	1	19	0	1	1	0	1	0	3	11	0
14947	1985	PhD	Alone	453523.520727977	2	2	20-09-2012	72	738	192	1043	208	196	158	12	26	14	12	15	0	0	0	0	0	0	3	11	0
14948	1914	PhD	Divorced	153437.62745367902	0	1	08-03-2013	25	48	73	1135	45	208	199	12	3	28	2	15	1	1	1	0	1	1	3	11	0
14949	1919	Graduation	Divorced	174196.13495144478	2	2	06-06-2013	40	1132	189	723	202	41	268	1	17	11	10	6	1	0	0	1	1	1	3	11	1
14950	1902	Graduation	Absurd	251827.3447277329	2	2	23-07-2013	41	479	32	607	43	95	150	8	26	23	3	19	1	1	0	1	0	0	3	11	1
14951	1972	Graduation	Single	203912.7923754239	0	2	23-07-2013	77	1395	164	1555	136	246	260	15	17	6	12	10	1	1	0	0	1	1	3	11	0
14952	1953	2n Cycle	Widow	170543.1799486788	0	2	06-04-2014	60	521	112	1039	70	159	258	5	1	23	5	2	1	0	1	1	0	0	3	11	1
14953	1943	Master	Married	34756.51062686053	1	1	19-07-2013	61	924	140	506	114	150	126	8	5	13	10	14	0	0	1	1	1	0	3	11	0
14954	1902	Graduation	Married	558112.7588501531	1	2	18-12-2012	97	375	101	1080	55	59	297	6	15	12	7	16	0	0	1	1	0	0	3	11	1
14955	1898	2n Cycle	Single	44486.40274472703	1	0	17-01-2013	67	1146	93	1298	131	11	297	12	25	9	2	2	1	0	0	0	1	0	3	11	0
14956	1954	Master	Together	591771.2764829749	2	2	01-01-2014	20	587	87	734	104	85	280	4	2	0	9	1	0	0	0	1	1	1	3	11	0
14957	1897	Graduation	Single	85156.45394535972	2	0	22-03-2013	30	634	97	1036	46	116	95	4	18	18	8	13	0	0	0	1	0	1	3	11	1
14958	1962	PhD	Together	45124.87839549624	0	0	10-01-2013	42	648	36	1555	29	57	79	0	10	4	4	4	0	1	1	1	1	1	3	11	0
14959	1955	Basic	YOLO	376092.1357422688	0	0	13-05-2014	20	1113	18	362	117	191	74	2	5	1	7	3	1	0	1	1	1	1	3	11	1
14960	1948	Graduation	Widow	335821.6357874652	1	1	17-10-2013	28	1172	65	1355	45	19	151	5	0	12	4	11	1	1	0	0	1	0	3	11	1
14961	1951	Basic	Widow	328369.5492607984	0	0	05-12-2013	54	1024	29	1456	69	130	104	15	26	14	7	6	1	1	0	1	1	1	3	11	1
14962	1955	Graduation	Divorced	383738.60951146943	2	0	25-11-2012	57	1443	159	1262	32	198	87	15	21	10	1	10	1	1	0	1	1	0	3	11	1
14963	1981	PhD	Divorced	192604.27144644695	0	2	12-05-2014	23	722	160	1433	49	22	125	1	20	20	6	19	1	1	1	1	0	1	3	11	1
14964	1951	Basic	Divorced	442548.83807719196	0	1	16-02-2013	44	366	167	546	87	32	315	10	2	7	11	20	1	0	1	1	0	1	3	11	0
14965	1943	2n Cycle	YOLO	335795.3223632156	0	1	17-05-2014	79	145	142	1192	39	45	45	5	24	18	1	1	1	0	1	1	1	0	3	11	1
14966	1942	PhD	Divorced	224312.98194473604	0	1	19-04-2014	8	612	197	1417	31	34	337	14	7	13	6	1	1	0	0	1	0	1	3	11	0
14967	1896	Basic	Married	551300.0474994974	0	0	10-08-2012	84	836	99	331	96	21	64	13	2	11	11	9	0	1	1	1	1	0	3	11	0
14968	1996	Basic	Absurd	485617.95490709733	1	0	27-06-2014	65	231	107	1013	111	33	139	4	14	4	8	17	1	0	1	0	0	0	3	11	1
14969	1940	PhD	Divorced	263455.6863312891	1	0	17-08-2013	1	618	79	1303	237	35	86	15	20	16	9	16	1	0	1	0	0	0	3	11	0
14970	1924	PhD	YOLO	565341.5796389458	2	2	30-05-2014	36	468	84	1224	11	100	263	0	16	10	4	5	0	0	1	0	1	1	3	11	1
14971	1943	PhD	Divorced	613642.8397963227	1	0	17-04-2013	36	211	97	1015	186	153	352	2	20	21	2	10	0	1	0	0	0	0	3	11	1
14972	1944	Master	Divorced	358711.7081700076	0	1	10-01-2014	68	1129	103	836	187	40	267	0	27	24	8	16	1	1	0	1	0	1	3	11	0
14973	1991	2n Cycle	Together	144659.62239754226	1	2	19-12-2012	45	264	117	1182	71	9	80	12	17	11	1	20	1	1	1	1	1	1	3	11	0
14974	1966	Graduation	Alone	610673.1734057273	2	2	20-02-2013	5	1281	37	1461	259	113	221	6	3	0	5	14	1	0	1	1	0	1	3	11	0
14975	1926	Basic	Divorced	127721.82066783284	1	1	19-02-2014	47	624	135	1337	26	41	358	10	18	16	5	9	1	1	1	0	0	1	3	11	1
14976	1928	Graduation	YOLO	33928.34648099328	2	0	25-10-2013	7	1369	75	97	100	138	234	6	8	6	4	3	0	1	0	0	0	0	3	11	0
14977	1962	PhD	Single	219487.90173206414	2	2	26-03-2013	31	1234	38	10	180	71	76	0	13	11	12	12	1	1	1	0	0	0	3	11	0
14978	1935	2n Cycle	Divorced	485116.09322054597	2	1	04-07-2013	76	1016	59	1608	38	70	124	7	15	23	7	0	1	1	0	0	1	0	3	11	1
14979	1908	2n Cycle	Divorced	615648.1778835838	0	0	27-05-2014	66	1106	187	213	116	109	264	11	20	28	5	14	0	1	1	0	0	0	3	11	0
14980	1951	Master	Married	425484.1688502064	2	2	19-09-2013	72	1106	108	39	13	106	118	6	23	15	12	4	1	1	0	1	0	1	3	11	0
14981	1945	PhD	Alone	634641.7160658231	1	2	23-09-2012	67	761	55	438	215	252	283	2	16	11	2	5	1	1	0	1	0	1	3	11	1
14982	1911	Basic	Divorced	63150.6963847576	1	2	09-03-2014	27	348	17	430	124	71	209	1	21	1	4	6	1	1	1	1	0	0	3	11	0
14983	1990	Master	Alone	42127.341937339705	1	2	07-12-2013	39	294	122	987	88	224	169	8	6	18	2	7	0	1	1	0	0	1	3	11	1
14984	1981	PhD	Together	403478.978959689	2	2	17-01-2014	15	187	175	444	110	133	288	6	19	14	1	11	1	0	0	0	0	0	3	11	1
14985	1987	Master	Widow	644135.5230130424	2	0	25-11-2013	56	1441	103	1609	78	45	301	5	6	13	11	14	1	0	1	0	0	1	3	11	0
14986	1933	Graduation	Alone	336007.4962911184	0	1	08-11-2012	74	826	148	33	169	79	319	4	5	7	0	2	0	1	1	1	1	1	3	11	0
14987	1973	PhD	Alone	35984.328275177795	2	2	09-01-2013	54	895	183	61	21	111	64	4	5	5	8	8	0	0	1	1	1	0	3	11	0
14988	1939	Basic	Divorced	148826.2482975194	1	1	18-08-2012	82	901	139	1102	155	33	310	2	12	26	9	10	1	1	0	0	1	1	3	11	1
14989	1986	Basic	Absurd	164501.61602047688	0	1	23-05-2014	85	1307	5	977	216	57	191	13	2	21	7	19	1	0	0	1	1	1	3	11	1
14990	1995	PhD	Divorced	226383.36801980698	1	1	01-08-2012	38	330	158	1196	0	216	121	4	2	5	1	11	1	0	1	1	1	0	3	11	0
14991	1946	Master	Divorced	30723.459468281882	0	0	06-09-2012	75	40	97	606	111	194	210	13	13	4	7	7	0	1	0	1	0	1	3	11	1
14992	1947	2n Cycle	Married	603425.7326982825	2	1	25-10-2012	54	1095	70	1540	98	104	3	11	26	13	4	13	1	1	1	0	1	0	3	11	0
14993	1987	PhD	Absurd	344547.02714733215	0	1	20-10-2012	29	755	126	306	74	125	6	7	1	3	12	15	0	0	1	1	0	1	3	11	1
14994	1911	Basic	Widow	447856.03774373344	2	1	22-05-2013	41	922	60	352	142	233	111	1	2	14	1	2	0	0	1	1	1	0	3	11	0
14995	1954	Graduation	Married	46395.63747361968	2	2	10-06-2014	4	1332	117	1081	229	84	330	2	6	2	8	0	0	1	0	0	0	1	3	11	0
14996	1991	Basic	YOLO	37713.32269948741	1	2	23-11-2013	44	1402	67	122	73	200	92	2	1	23	1	17	1	1	0	0	0	0	3	11	0
14997	1985	2n Cycle	Married	391693.5344695533	2	1	10-08-2012	63	1017	184	1628	32	103	252	15	20	18	4	12	0	1	0	1	1	0	3	11	1
14998	1951	Basic	Married	591725.0600406261	2	0	02-10-2013	31	1290	60	2	187	222	263	12	3	23	1	11	1	0	1	0	0	1	3	11	1
14999	1957	2n Cycle	Absurd	353136.7077900373	2	2	14-06-2013	97	238	115	1046	105	44	300	5	3	16	12	4	0	1	1	1	1	0	3	11	0
15000	1960	PhD	Together	585423.5693320531	1	2	02-01-2013	11	598	111	1289	45	158	260	0	6	11	8	6	0	1	1	1	0	0	3	11	1
15001	1920	Basic	Widow	540987.2931402586	2	1	01-09-2012	65	661	16	814	27	168	62	4	0	24	6	5	0	0	0	1	0	1	3	11	0
15002	1910	Master	Together	52167.91291133142	1	1	22-03-2013	51	4	156	1071	106	45	329	8	12	17	5	8	1	1	0	1	0	0	3	11	1
15003	1918	Master	Together	136018.7951881231	0	0	22-02-2013	70	1135	66	252	33	257	170	12	16	17	6	3	1	1	0	1	0	0	3	11	1
15004	1996	Basic	Widow	439065.50150547683	1	2	16-10-2012	31	317	58	1571	95	123	87	14	6	17	6	3	1	0	0	0	1	1	3	11	0
15005	1911	Basic	Together	296630.03530729446	1	1	09-04-2014	34	670	2	1111	126	139	144	0	19	28	7	2	1	0	0	0	0	0	3	11	0
15006	1947	Graduation	Absurd	195026.77128712877	2	2	24-09-2013	5	46	109	309	56	42	238	5	16	14	7	5	0	1	0	0	0	0	3	11	1
15007	1949	Basic	Widow	280094.721705119	1	1	31-05-2014	21	1316	102	531	123	50	330	6	11	11	3	10	0	1	1	0	1	1	3	11	0
15008	1898	Graduation	Alone	297759.27199261053	0	1	10-06-2014	88	1390	154	1666	149	228	33	14	17	20	8	4	0	0	0	0	1	1	3	11	0
15009	1893	Graduation	YOLO	607188.971452309	1	0	03-08-2013	46	1049	0	196	250	224	343	0	3	15	5	10	1	0	0	0	0	1	3	11	0
15010	1900	Graduation	Alone	70523.13733363664	2	2	01-05-2013	12	1238	78	1410	26	202	263	11	20	1	10	7	1	1	1	1	0	1	3	11	1
15011	1989	Graduation	Divorced	187733.04385926828	0	2	15-06-2014	22	298	77	935	201	172	248	14	22	12	4	13	0	0	1	1	1	1	3	11	1
15012	1943	PhD	Married	359176.19887924346	2	1	02-04-2014	43	60	131	1274	122	81	129	5	12	18	9	17	1	0	0	0	0	0	3	11	0
15013	1977	Master	YOLO	466046.1158460391	2	0	16-09-2013	8	1445	3	462	88	30	286	3	9	20	9	19	0	0	0	0	1	1	3	11	1
15014	1980	Graduation	Alone	421063.43637140363	1	0	05-07-2013	58	997	123	1402	59	40	110	3	1	14	12	0	1	1	0	1	1	1	3	11	1
15015	1917	Master	Alone	627862.1554601522	2	0	02-08-2012	29	383	32	22	71	208	299	12	3	27	2	9	1	0	1	0	1	0	3	11	1
15016	1939	Graduation	Together	530759.0160337612	0	2	23-06-2013	83	1439	10	699	109	95	57	15	4	24	12	18	0	0	1	1	1	1	3	11	0
15017	1947	Master	Widow	372150.4469951098	0	1	20-08-2012	43	755	184	1190	125	9	255	5	3	27	9	6	1	0	1	0	1	0	3	11	0
15018	1956	Basic	Single	144480.2502706154	0	1	26-08-2012	48	575	153	1191	47	154	3	9	11	24	3	12	1	0	1	1	0	1	3	11	1
15019	1975	Basic	Together	301532.5079316797	0	0	15-12-2013	15	966	87	1583	251	248	203	11	13	6	2	15	0	1	1	0	1	1	3	11	1
15020	1985	Master	Together	462784.815925699	1	0	02-11-2012	85	1423	110	1236	230	84	118	10	9	28	9	17	1	1	1	0	0	0	3	11	1
15021	1902	Graduation	Absurd	558921.216686807	0	0	04-09-2012	73	176	153	812	14	28	358	9	27	28	6	5	1	1	0	1	1	1	3	11	0
15022	1948	PhD	Widow	639893.1661225245	1	2	19-08-2012	83	92	181	36	23	19	79	10	15	27	6	6	0	0	0	0	1	1	3	11	1
15023	1904	Master	Single	404317.3405046824	2	1	06-10-2013	52	275	154	405	105	142	21	7	27	7	8	15	1	1	1	1	1	1	3	11	0
15024	1925	2n Cycle	Single	352097.6564179401	2	0	12-10-2012	1	533	101	1075	118	179	208	15	6	13	6	5	0	1	0	0	0	0	3	11	0
15025	1963	PhD	Divorced	13493.996592483874	1	0	22-04-2013	66	182	181	1037	169	214	185	11	1	16	2	10	0	1	1	0	1	0	3	11	0
15026	1909	2n Cycle	Together	49671.26664444405	2	1	11-06-2014	41	863	1	529	114	105	270	2	21	1	12	6	1	0	0	0	0	0	3	11	0
15027	1953	Master	Absurd	105529.83270902239	2	2	12-02-2013	63	411	8	1137	134	128	147	6	25	17	6	17	0	0	0	0	0	1	3	11	1
15028	1902	Graduation	Married	38141.84960550653	0	2	05-01-2013	7	1054	71	1201	151	3	286	12	18	22	0	2	0	0	0	1	0	0	3	11	1
15029	1923	2n Cycle	Alone	268278.3985579926	2	2	20-02-2013	72	214	103	782	126	219	241	10	19	20	5	16	1	0	0	0	1	0	3	11	1
15030	1952	Master	Together	225732.6722904611	2	1	15-06-2014	91	978	115	804	2	184	324	9	23	4	7	15	1	1	0	0	0	0	3	11	0
15031	1962	PhD	Married	425529.7243163777	1	2	15-08-2013	20	351	63	385	47	187	221	3	13	5	5	18	1	1	1	0	0	1	3	11	0
15032	1909	Graduation	YOLO	357913.01420880505	0	0	27-10-2013	96	1235	114	118	229	162	181	2	15	21	11	18	1	0	1	0	0	0	3	11	1
15033	1942	2n Cycle	Married	398012.41286432586	2	2	20-09-2012	59	1208	64	1353	176	100	186	2	10	18	11	10	1	0	0	0	0	0	3	11	1
15034	1929	Master	YOLO	315564.63341255195	2	1	31-05-2014	33	926	20	1604	201	154	245	10	5	20	4	0	0	0	0	1	0	1	3	11	0
15035	1974	Graduation	YOLO	186407.42861107353	1	2	06-02-2013	3	1194	153	31	16	174	253	5	9	13	6	13	0	1	1	0	0	0	3	11	0
15036	1954	Graduation	Widow	635297.8536192507	2	1	27-12-2012	88	231	142	747	233	261	218	10	6	12	13	18	0	0	1	0	0	0	3	11	0
15037	1982	Basic	Together	59186.56105426776	0	1	23-11-2013	61	1097	170	752	6	86	131	9	13	2	5	10	0	0	1	1	1	1	3	11	1
15038	1972	Graduation	Widow	626032.4256204634	0	2	09-12-2013	95	252	166	1336	170	160	195	7	12	18	6	19	1	1	1	0	1	0	3	11	1
15039	1964	Master	Divorced	208683.38193004922	0	0	03-01-2014	75	904	15	245	167	136	66	13	2	3	6	16	1	0	1	0	1	0	3	11	1
15040	1980	PhD	Married	342617.05083674926	1	1	26-03-2013	1	1321	34	316	194	185	262	0	14	13	12	1	1	1	1	1	1	1	3	11	1
15041	1969	Basic	Single	74103.17877165721	0	2	14-04-2014	49	1097	22	772	204	37	294	12	24	20	8	16	1	0	1	1	0	0	3	11	0
15042	1921	Master	Married	48894.62087834541	0	1	12-02-2013	75	433	139	852	133	239	226	3	16	23	9	5	0	1	0	1	1	0	3	11	1
15043	1924	Master	Divorced	287350.2324891529	0	2	06-04-2013	25	740	183	1681	257	31	332	0	26	9	2	15	1	0	1	0	0	0	3	11	1
15044	1980	Master	Married	494911.28666039766	0	0	10-05-2014	84	1222	51	815	38	225	291	7	0	12	10	8	1	1	1	1	0	0	3	11	1
15045	1972	2n Cycle	Widow	180840.33772402193	0	1	12-05-2014	36	723	18	295	101	105	50	13	4	12	8	8	1	0	1	0	1	1	3	11	0
15046	1903	2n Cycle	YOLO	375655.355877096	0	0	12-01-2014	54	83	97	67	32	58	291	4	19	21	12	9	0	1	1	0	0	1	3	11	0
15047	1988	PhD	Together	187014.64282588073	1	0	03-05-2014	99	711	189	863	150	99	110	2	4	22	4	9	1	1	0	0	1	0	3	11	1
15048	1898	Master	Single	260132.814257975	0	0	15-04-2014	17	997	135	55	32	173	219	7	16	16	9	5	0	1	0	0	1	0	3	11	1
15049	1927	2n Cycle	Widow	604458.7892207111	2	0	26-03-2014	23	216	114	656	88	140	287	8	21	15	11	0	1	0	1	0	0	1	3	11	0
15050	1925	2n Cycle	Alone	570808.5772180898	1	0	12-08-2012	29	1484	86	51	77	246	235	4	15	16	3	2	1	0	1	0	1	1	3	11	0
15051	1910	2n Cycle	YOLO	344848.6412499451	2	2	21-05-2013	16	1260	138	636	29	68	205	12	19	19	7	6	1	1	1	1	0	1	3	11	1
15052	1929	PhD	Together	160055.00350877416	2	0	29-01-2013	79	1484	122	1470	125	63	162	0	0	7	0	20	0	1	0	0	0	1	3	11	1
15053	1905	PhD	Single	130184.93819704527	0	2	16-04-2014	41	510	42	937	70	153	122	10	26	17	8	8	0	0	0	1	1	1	3	11	0
15054	1966	Master	Divorced	636137.0281781557	2	0	21-05-2013	80	257	97	1440	61	48	357	10	4	8	3	13	1	1	0	1	1	0	3	11	1
15055	1993	Basic	Married	136523.5628174305	2	0	08-05-2013	11	228	68	981	199	210	127	15	19	14	6	14	0	0	1	1	1	1	3	11	0
15056	1982	Master	Single	539110.2039849402	2	1	29-09-2012	26	297	164	1434	233	235	302	5	1	9	5	18	1	1	0	0	1	1	3	11	1
15057	1973	2n Cycle	Absurd	247071.575247722	0	2	19-11-2013	54	617	152	127	218	219	315	11	4	10	1	9	1	1	0	0	0	1	3	11	0
15058	1956	2n Cycle	Alone	657130.7163959848	0	0	22-02-2014	3	504	151	974	152	193	115	4	17	4	1	15	1	1	0	1	0	1	3	11	0
15059	1893	Graduation	Divorced	246530.00537387072	0	0	06-04-2013	34	650	105	1468	174	258	189	11	18	7	8	0	0	0	1	1	0	1	3	11	0
15060	1955	Master	Together	235466.05850163856	1	0	11-01-2014	64	439	33	24	201	148	362	13	5	3	2	6	0	0	1	1	0	1	3	11	1
15061	1981	2n Cycle	Absurd	425602.5155313712	0	2	03-04-2014	75	172	81	60	124	166	176	10	16	25	2	10	1	0	0	1	1	0	3	11	1
15062	1926	2n Cycle	Single	641077.1393312106	0	2	03-08-2012	28	940	139	905	188	37	11	5	22	5	3	14	0	1	0	0	0	1	3	11	0
15063	1995	Basic	Divorced	650846.9104398569	2	2	06-05-2014	71	668	169	1359	203	27	71	12	10	16	4	12	0	0	1	1	1	0	3	11	0
15064	1902	Graduation	Together	471976.82620717125	0	1	02-02-2014	71	161	102	387	189	101	108	15	14	28	4	18	0	0	1	0	0	1	3	11	1
15065	1976	Master	Absurd	503494.93834077445	2	1	07-03-2013	75	1476	78	639	153	61	337	11	1	28	10	10	0	1	0	1	0	0	3	11	1
15066	1899	PhD	Absurd	376356.38928280113	0	0	13-04-2014	35	606	110	670	232	167	145	11	11	28	9	12	1	1	1	1	1	0	3	11	0
15067	1948	Master	Widow	504272.49687569623	0	2	09-01-2014	33	857	11	799	232	230	329	3	23	5	3	7	1	0	0	0	0	0	3	11	0
15068	1972	Master	Married	573428.4446574621	0	2	02-12-2012	35	19	156	663	66	109	197	6	18	14	7	9	0	1	1	1	1	1	3	11	0
15069	1929	Basic	Divorced	324952.26652528596	0	1	11-08-2012	54	1095	147	314	218	34	260	13	24	27	6	15	0	1	1	0	0	1	3	11	0
15070	1921	Master	Absurd	413898.7335971974	0	0	17-04-2014	3	581	78	1627	112	209	108	4	27	22	6	16	0	1	1	1	0	0	3	11	1
15071	1904	Basic	Widow	359011.2140614818	0	2	26-09-2013	10	401	130	1226	74	184	86	15	15	2	8	16	1	1	1	0	1	0	3	11	0
15072	1909	Basic	Alone	375736.9598773045	0	2	24-09-2013	58	711	79	199	243	212	88	6	11	20	6	12	0	0	0	0	1	0	3	11	0
15073	1940	2n Cycle	YOLO	593554.8969999388	2	0	15-04-2014	2	1467	60	704	242	248	262	9	0	28	4	12	1	1	0	1	1	0	3	11	0
15074	1976	PhD	Alone	238192.43260957103	1	1	23-03-2014	73	1396	70	897	144	146	298	1	19	28	2	14	0	1	0	0	1	1	3	11	1
15075	1918	Basic	Together	140159.05324677666	1	1	14-08-2012	11	307	149	635	182	178	300	2	21	15	7	11	0	1	0	0	0	1	3	11	0
15076	1975	Graduation	Absurd	305127.0714049059	0	2	10-06-2014	72	1307	72	115	187	140	196	12	13	10	4	10	1	0	1	0	0	0	3	11	0
15077	1904	Graduation	Absurd	140093.33421785053	1	0	13-03-2014	20	1368	16	1705	173	95	286	12	6	23	13	0	1	0	0	0	1	1	3	11	1
15078	1913	PhD	Single	333134.3854380004	2	0	23-07-2013	97	1299	96	989	61	205	146	0	7	24	1	2	1	0	1	0	1	0	3	11	1
15079	1934	Basic	Absurd	602505.0655437012	2	0	22-09-2013	21	1349	1	1524	243	24	114	11	12	21	9	17	1	0	1	0	1	0	3	11	1
15080	1953	PhD	Married	412283.7753755369	2	2	14-06-2013	17	548	6	1662	143	255	43	15	11	1	12	11	0	1	0	0	1	0	3	11	1
15081	1950	2n Cycle	Together	570538.0997439353	1	1	15-10-2012	5	1039	13	408	234	210	113	2	6	20	1	0	0	1	0	1	1	1	3	11	1
15082	1946	Graduation	Divorced	112236.32532545995	1	1	04-09-2013	88	182	3	564	53	150	290	7	1	12	0	19	1	1	1	0	1	0	3	11	0
15083	1926	Master	Absurd	600753.2831273002	1	1	04-06-2013	78	867	172	1416	160	210	170	4	20	24	0	1	1	0	1	1	0	0	3	11	0
15084	1899	Graduation	YOLO	401879.94995220995	0	1	13-11-2013	64	1216	190	169	198	80	248	8	2	18	10	20	1	0	0	1	0	1	3	11	0
15085	1927	Basic	Married	22848.226885939675	2	1	13-09-2013	54	1037	9	243	116	108	127	0	7	5	11	17	1	1	1	0	1	1	3	11	1
15086	1907	PhD	Absurd	422713.5856514112	2	2	27-01-2013	39	23	44	1084	122	137	72	4	3	21	9	0	1	0	0	1	1	0	3	11	0
15087	1957	Graduation	Widow	634348.0865083097	0	2	20-01-2013	81	805	43	1082	29	185	215	10	24	14	13	2	0	1	0	1	1	1	3	11	1
15088	1982	Master	Married	54370.98862808535	1	1	01-06-2013	51	235	182	936	6	90	145	10	12	10	3	9	0	0	1	0	1	0	3	11	0
15089	1991	Master	Widow	389026.0495699154	2	1	26-02-2014	43	849	145	74	141	63	316	1	27	17	4	15	1	1	1	1	0	0	3	11	1
15090	1917	PhD	Together	610464.6802777767	1	2	26-06-2013	94	502	10	1528	188	171	171	7	25	18	10	14	0	0	0	0	1	0	3	11	1
15091	1951	PhD	YOLO	8176.666451585682	0	1	01-04-2014	61	254	181	369	54	151	328	1	6	10	9	2	1	1	1	1	1	0	3	11	0
15092	1971	Graduation	Absurd	421246.71767247864	1	1	04-12-2012	83	376	128	1236	89	241	180	10	11	24	13	12	0	1	1	0	0	1	3	11	0
15093	1978	Basic	Single	317509.630320913	0	1	25-06-2013	88	1338	52	125	161	151	311	15	3	8	8	6	1	0	0	0	0	0	3	11	1
15094	1898	2n Cycle	Alone	232455.68958493255	1	0	06-08-2013	96	1330	95	1175	93	19	101	8	4	24	12	10	1	0	0	0	1	1	3	11	1
15095	1944	Master	Married	419001.60347831855	0	1	20-12-2012	73	1132	32	1600	254	31	289	15	13	17	6	2	0	0	0	1	0	1	3	11	0
15096	1971	PhD	Single	36773.519966578664	2	0	03-07-2013	28	1298	134	115	156	161	160	5	25	2	8	2	0	0	1	0	0	0	3	11	0
15097	1980	2n Cycle	Single	502468.7297461587	0	1	10-11-2012	18	1341	82	599	164	51	259	9	14	8	12	14	1	1	1	0	0	1	3	11	0
15098	1913	2n Cycle	Alone	4708.565465082709	1	1	15-08-2013	27	766	24	1545	235	254	211	8	7	11	13	1	1	0	1	0	1	0	3	11	0
15099	1963	2n Cycle	Married	205822.62573431153	2	2	23-03-2014	90	1268	196	1503	67	37	305	1	6	13	13	6	0	1	1	0	0	0	3	11	0
